"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","1996","1996","ILS","New Israeli Sheqel","6","Millions",,,350370.0042,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","1997","1997","ILS","New Israeli Sheqel","6","Millions",,,395104.6678,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","1998","1998","ILS","New Israeli Sheqel","6","Millions",,,440196.3094,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","1999","1999","ILS","New Israeli Sheqel","6","Millions",,,485223.7897,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2000","2000","ILS","New Israeli Sheqel","6","Millions",,,539808.2255,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2001","2001","ILS","New Israeli Sheqel","6","Millions",,,549902.9331,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2002","2002","ILS","New Israeli Sheqel","6","Millions",,,573712.6816,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2003","2003","ILS","New Israeli Sheqel","6","Millions",,,577229.5156,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2004","2004","ILS","New Israeli Sheqel","6","Millions",,,606945.2023,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2005","2005","ILS","New Israeli Sheqel","6","Millions",,,641012.5408,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2006","2006","ILS","New Israeli Sheqel","6","Millions",,,688471.9852,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2007","2007","ILS","New Israeli Sheqel","6","Millions",,,737666.8888,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2008","2008","ILS","New Israeli Sheqel","6","Millions",,,777736.3321,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2009","2009","ILS","New Israeli Sheqel","6","Millions",,,818188.4152,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2010","2010","ILS","New Israeli Sheqel","6","Millions",,,876134.3981,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2011","2011","ILS","New Israeli Sheqel","6","Millions",,,936619.4165,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2012","2012","ILS","New Israeli Sheqel","6","Millions",,,1001039.1738,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2013","2013","ILS","New Israeli Sheqel","6","Millions",,,1055827.7133,,
"ISR","Israel","B1_GA","Gross domestic product (output approach)","C","Current prices","2014","2014","ILS","New Israeli Sheqel","6","Millions",,,1093673.9985,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,4058.804,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,4678.127,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,5394.124,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,6021.965,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,6272.132,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,6850.286,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,7460.116,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,8397.05,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,9552.651,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,11048.732,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,13597.232,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,17101.855,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,22592.013,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,24351.235,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,18826.593,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,17937.881,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,20269.349,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,21848.489,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,22774.015,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,23607.881,,
"LVA","Latvia","B1_GA","Gross domestic product (output approach)","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,24348.454,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,7345928.3019,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,7736132.7132,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,8179796.4303,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,8559252.2229,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,8984648.4342,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,9648614.8981,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,10045214.8914,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,10409347.0735,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,10569916.2803,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,11098324.9747,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,11590317.0496,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,12255177.1095,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,12983210.5558,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,13053689.5683,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,12295323.95,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,12814196.9335,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,13189210.8698,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,13449020.2422,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,13560803.7198,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,13987342.0511,,
"EU28","European Union (28 countries)","B1_GA","Gross domestic product (output approach)","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,14692954.2031,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","1990","1990","USD","US Dollar","6","Millions",,,5979589,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","1991","1991","USD","US Dollar","6","Millions",,,6174043,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","1992","1992","USD","US Dollar","6","Millions",,,6539299,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","1993","1993","USD","US Dollar","6","Millions",,,6878718,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","1994","1994","USD","US Dollar","6","Millions",,,7308755,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","1995","1995","USD","US Dollar","6","Millions",,,7664060,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","1996","1996","USD","US Dollar","6","Millions",,,8100201,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","1997","1997","USD","US Dollar","6","Millions",,,8608515,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","1998","1998","USD","US Dollar","6","Millions",,,9089168,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","1999","1999","USD","US Dollar","6","Millions",,,9660624,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","2000","2000","USD","US Dollar","6","Millions",,,10284779,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","2001","2001","USD","US Dollar","6","Millions",,,10621824,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","2002","2002","USD","US Dollar","6","Millions",,,10977514,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","2003","2003","USD","US Dollar","6","Millions",,,11510670,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","2004","2004","USD","US Dollar","6","Millions",,,12274928,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","2005","2005","USD","US Dollar","6","Millions",,,13093726,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","2006","2006","USD","US Dollar","6","Millions",,,13855888,,
"USA","United States","B1_GA","Gross domestic product (output approach)","C","Current prices","2007","2007","USD","US Dollar","6","Millions",,,14477635,,
